id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,franchises/1/id,franchises/1/name,rating,rating_count,themes/1/id,themes/1/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,platforms/1/id,platforms/1/name,genres/3/id,genres/3/name,platforms/2/id,platforms/2/name,themes/2/id,themes/2/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,game_modes/2/id,game_modes/2/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,platforms/3/id,platforms/3/name,themes/3/id,themes/3/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,themes/4/id,themes/4/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,franchises/6/id,franchises/6/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,franchises/7/id,franchises/7/name,themes/5/id,themes/5/name
72766,0,,,137,Halo,1,Single player,,,5,Shooter,,,,,1624,demo,,,,,,,,,,,,,,,,,,,,,Halo: Recruit,6,PC (Microsoft Windows),306,Far Cry,10209,Space Impact 2,10212,Space Impact Evolution,10213,Space Impact Evolution X,27283,Earth Defense Force 5,68286,Earth Defense Force: Iron Rain,78770,SD Gundam Next Evolution,105269,Gene Rain,113362,PlanetSide Arena,117197,Gigantic X,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77631,0,,,133,Harry Potter,1,Single player,,,2,Point-and-click,12,Role-playing (RPG),13,Simulator,92,free to play ( f2p ),182,character customization,1270,school,2181,microtransactions,4054,timer,9248,premium currency,,,,,,,,,,,Harry Potter: Hogwarts Mystery,34,Android,27092,GreedFall,27209,SINoALICE,27725,The Room: Old Sins,80916,Omensight,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103232,Super Seducer 2,106987,Torchlight III,115653,Pokémon Shield,116530,Vampire: The Masquerade - Bloodlines 2,17,Fantasy,,,35.6556954760676,19,43,Mystery,,,,,,,,,,,,,39,iOS,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39245,0,4149,Tiny Tower,1,Star Wars,1,Single player,,,13,Simulator,,,,,896,star wars,994,management,1148,simulation,4510,touch controls,24043,death star,,,,,,,,,,,,,Star Wars: Tiny Death Star,34,Android,13200,Planetbase,17111,Imagine Earth,17130,Unclaimed World,17519,Project Aura,29173,Startup Company,31515,Another Brick in the Mall,32457,Hardware Engineers,36346,TransOcean: The Shipping Company,55590,Mashinky,55689,Academia: School Simulator,18,Science fiction,,,,,,,,,,,,,,,,,,,39,iOS,,,74,Windows Phone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53245,3,111,Just Cause,1274,Just Cause,1,Single player,,,5,Shooter,10,Racing,31,Adventure,2898,action game,25891,game collection,,,,,,,,,,,,,,,,,,,Just Cause Collection,6,PC (Microsoft Windows),1877,Cyberpunk 2077,19164,Borderlands 3,26574,Force of Nature,37419,Dude Simulator,47823,Citadel: Forged With Fire,81249,The Elder Scrolls VI,105011,Dude Simulator 2,105049,Remnant: From the Ashes,113360,Hytale,115785,American Fugitive,1,Action,,,,,33,Sandbox,,,,,,,,,,,,,9,PlayStation 3,,,12,Xbox 360,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48485,0,8508,GeGeGe no Kitaro,4244,GeGeGe no Kitaro,1,Single player,,,12,Role-playing (RPG),31,Adventure,,,78,anime,122,hell,415,turn-based,436,text,727,kidnap,2241,boss,2564,youkai,3126,based on an anime,4074,battle,4141,games based on anime,4560,fan translation,GeGeGe no Kitaro 2: Yokai Gundan no Chousen,99,Family Computer,18182,Momodora: Reverie Under the Moonlight,19164,Borderlands 3,22387,Legrand Legacy,22792,Princess Connect!,23733,Tunic,24426,Forgotton Anne,28010,God Eater 3,96217,Eternity: The Last Unicorn,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,,,,,27,Comedy,4845,oni,19929,talking,24875,conversation,25524,boss battle,34428,youkai girl,34543,youkai cat,,,,,,,,,34589,jigoku,35160,the palace of the dragon king,35163,kitarou,35164,enma,35165,nekomusume,35166,tennyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64493,0,2670,DJMAX,1792,DJMAX,1,Single player,,,7,Music,,,,,78,anime,296,fantasy,970,sci-fi,1495,abstract,4134,digital distribution,4137,music/rhythm,5031,note highway,9335,fever mode,,,,,,,DJMAX Ray,34,Android,13200,Planetbase,14704,Rise of Incarnates,17130,Unclaimed World,24620,Polaris Sector,55038,Immortal: Unchained,57296,White Cat Project,63793,Mermaid Melody: Pichi Pichi Pitch - Pichi Pichitto Live Start!,63933,EZ2ON,77720,Re:Stage! Prism Step,78969,Uta Macross Sma-Pho De-Culture,18,Science fiction,,,,,,,,,,,,,,,,,,,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67245,0,,,1875,Photo Dojo,1,Single player,2,Multiplayer,4,Fighting,,,,,107,fighting,4592,photo,25401,photographic mechanics,,,,,,,,,,,,,,,,,Photo Dojo,159,Nintendo DSi,4052,One Piece: Grand Battle!,8537,CatFight: The Ultimate Female Fighting Game,89550,Zoids Wild: Blast Unleashed,96452,Big Crown: Showdown,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,103369,KILL la KILL: IF,109277,Samurai Shodown,113895,Havocado,114145,Ben 10: Battle Ready,1,Action,,,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77245,0,3746,Capcom Versus,792,Street Fighter,1,Single player,2,Multiplayer,4,Fighting,,,,,107,fighting,301,health,1075,crossover,1299,time limit,2152,high score,4286,character select screen,5340,canceled games,6784,super meter,,,,,,,Capcom Fighting All-Stars,8,PlayStation 2,17548,Savage Lands,42723,Tales of VS.,61985,Soul-Arena,78339,Katekyo Hitman Reborn! Dream Hyper Battle Wii,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,101608,Anima: Gate of Memories - The Nameless Chronicles,103288,Jump Force,103369,KILL la KILL: IF,111187,Eve: Echoes,17,Fantasy,1005,Capcom,,,,,,,,,,,,,,,,,52,Arcade,,,,,,,,,,,,,,,,,,,1082,darkstalkers,1870,Final Fight,1871,Rival Schools,2009,Strider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78286,0,2986,Disney,26,Disney,1,Single player,,,14,Sport,,,,,2760,family friendly,2913,skateboarding,,,,,,,,,,,,,,,,,,,Disney's Extremely Goofy Skateboarding,6,PC (Microsoft Windows),50426,Disney Princess: Royal Horse Show,109606,Pro Yakyuu Spirits 2019,114285,NBA 2K20,114286,Madden NFL 20,114287,FIFA 20,116349,Real Football 2014,116350,Real Football 2015,116351,Real Football 2017,116352,Real Football 2018,116353,Real Football 2019,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56327,0,2970,Sonic Blast Man,2501,Sonic Blast Man,1,Single player,,,14,Sport,,,,,350,comedy,632,boxing,970,sci-fi,8735,pressure sensitivity,,,,,,,,,,,,,,,Sonic Blast Man: Real Puncher,52,Arcade,13200,Planetbase,13660,StarDrive 2,17130,Unclaimed World,24620,Polaris Sector,34823,Sol 0: Mars Colonization,54964,Funky Head Boxers,55038,Immortal: Unchained,56326,Sonic Blast Heroes,68286,Earth Defense Force: Iron Rain,116353,Real Football 2019,18,Science fiction,,,,,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42464,0,3257,Gundam,820,Gundam,1,Single player,2,Multiplayer,4,Fighting,,,,,78,anime,107,fighting,970,sci-fi,4141,games based on anime,4142,licensed game,4560,fan translation,9960,destructible missiles,10885,oz-13ms gundam epyon,10889,oz-00ms tallgeese,12401,xxxg-01h gundam heavyarms,12967,xxxg-01w wing gundam,Shin Kidou Senki Gundam Wing: Endless Duel,19,Super Nintendo Entertainment System,1877,Cyberpunk 2077,14704,Rise of Incarnates,17130,Unclaimed World,37332,Mobile Suit Gundam: EX Revue,49133,Zettai Muteki Raijin-Oh,49325,Mobile Suit Gundam SEED: Battle Assault,61984,Naruto Arena,61985,Soul-Arena,66594,Mobile Suit Gundam SEED Destiny,89550,Zoids Wild: Blast Unleashed,18,Science fiction,,,79.9845096330719,6,,,25265,japan only,,,,,,,,,,,58,Super Famicom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71671,0,,,632,Small Soldiers,1,Single player,2,Multiplayer,8,Platform,,,,,970,sci-fi,1463,capture the flag,2962,alien invasion,3988,deathmatch,4161,jump,4210,split-screen multiplayer,4359,polygonal 3d,4382,games based on movies,4391,turret,4446,gun,4877,titular antagonist,Small Soldiers,7,PlayStation,1877,Cyberpunk 2077,17130,Unclaimed World,25300,Sky Break,25311,Star Control: Origins,28070,Planet Alpha,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,105269,Gene Rain,1,Action,,,48,2,18,Science fiction,7389,alien protagonist,13120,e3 1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66713,0,498,Ultima,68,Ultima,2,Multiplayer,,,11,Real Time Strategy (RTS),15,Strategy,,,4,pirates,151,medieval,649,city-building,1026,role playing,1103,farming,1333,online,1471,real-time strategy,1737,ship,2002,economy,2385,free-to-play,3533,city builder,Lord of Ultima,82,Web browser,662,Anno 1404,2002,Banished,5447,Stonehearth,7027,SpellForce: The Order of Dawn,10388,Legends of Eisenwald,19124,Lords of the Realm II,23345,Life is Feudal: Forest Village,28325,Hearthlands,28794,Ancestors Legacy,30229,Bannermen,22,Historical,,,,,,,3782,strategy,3794,tree,3901,flags,4054,timer,4130,gold,4213,countdown timer,,,,,,,,,4400,microtransaction,4431,diamond,4449,isometric viewpoint,4698,cooperative play,4767,resource gathering,4878,questing,,,,,,,,,,,5095,knight,5325,three-word game title with conjunction or preposition,5351,stone,5504,wood,6060,mill,6315,dedicated servers,6657,blacksmith,6904,wheat,7289,watchtower,8199,ore,9092,raid,9733,siege warfare,9862,build queues,10731,ballista,11133,siege tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66270,0,,,26,Disney,1,Single player,,,9,Puzzle,,,,,534,educational,2875,puzzle,,,,,,,,,,,,,,,,,,,Mickey's Runaway Zoo,13,DOS,10603,Numba Deluxe,25222,Rusty Lake: Roots,60044,Injection,63839,Type da Puyo Puyo,70899,Quote Unquote: Crossword puzzles meet famous quotations!,71254,Game of Words,71260,Cryptogram Puzzles,74727,Toca Lab: Elements,74753,Starfall Numbers,81416,Mind Games,34,Educational,35,Mickey Mouse,,,,,,,,,,,,,,,,,15,Commodore C64/128/MAX,,,16,Amiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Atari ST/STE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78050,0,6612,Xuan-Yuan Sword,2308,Xuan-Yuan Sword,1,Single player,,,12,Role-playing (RPG),16,Turn-based strategy (TBS),31,Adventure,1026,role playing,7175,spiritual power,15071,sword of xuanyuan,15072,ten ancient artifacts,26696,xuan-yuan sword,,,,,,,,,,,,,Xuan-Yuan Sword 5: A Sword Above the Clouds and the Sentiments of the World of Shanhai,6,PC (Microsoft Windows),7615,Might & Magic Heroes VII,27092,GreedFall,27209,SINoALICE,36198,Children of Morta,55038,Immortal: Unchained,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27939,3,272,Kingdom Hearts,720,Kingdom Hearts,1,Single player,,,12,Role-playing (RPG),25,Hack and slash/Beat 'em up,31,Adventure,645,disney,1673,mickey mouse,2453,bundle,6226,keyblade war,6227,keyblade,14839,aqua,18164,sora,18167,goofy,23128,donald duck,,,,,Kingdom Hearts All-In-One Package,48,PlayStation 4,1221,Kingdom Hearts II,54775,Shadows: Awakening,55038,Immortal: Unchained,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,,,,,,,31,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63028,0,,,3593,Double Dribble,1,Single player,,,8,Platform,10,Racing,33,Arcade,4157,driving/racing,,,,,,,,,,,,,,,,,,,,,Double S.T.E.A.L. The Second Clash,11,Xbox,19164,Borderlands 3,27378,RISE: Race The Future,28070,Planet Alpha,37419,Dude Simulator,55042,Blazing Chrome,57187,Crackle Cradle,81183,Never Give Up,82090,Forza Horizon 4,105011,Dude Simulator 2,110503,Degrees of Separation,1,Action,,,,,18,Science fiction,,,,,,,,,,,,,,,,,,,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38361,0,3065,Crush Pinball,2062,Crush Pinball,1,Single player,,,30,Pinball,33,Arcade,,,396,japanese,1567,japan,2027,japanese mythology,25265,japan only,,,,,,,,,,,,,,,Jaki Crush,58,Super Famicom,42412,Ganbare Goemon 3: Shishijuurokubee no Karakuri Manjigatame,49414,Oriental Blue,64416,Momotaro Dentetsu World,89817,Disney Emoji Blitz,90965,Donut Drop With Molly & Friends,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,103369,KILL la KILL: IF,110503,Degrees of Separation,111187,Eve: Echoes,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72575,3,8492,Namco Classic Collection,575,Galaga,1,Single player,2,Multiplayer,5,Shooter,,,,,3,aliens,296,fantasy,947,spaceship,960,compilation,970,sci-fi,1025,shooter,2962,alien invasion,3486,boss fight,3831,explosion,3833,bosses,4162,anthropomorphism,Namco Classic Collection Vol. 1,52,Arcade,1877,Cyberpunk 2077,39769,Area 51,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,103292,Gears 5,103329,Control,105269,Gene Rain,113114,The Outer Worlds,1,Action,2994,Mappy,,,18,Science fiction,4329,cat,4346,top-down perspective,4368,mouse,4414,computer,4591,paintings,4630,radio,,,,,,,,,4988,safe,5116,laser,5208,lives,5420,television,7280,continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39319,0,2886,Street Fighter EX,792,Street Fighter,1,Single player,,,4,Fighting,,,,,61,martial arts,107,fighting,301,health,589,2.5d,872,shadow,977,hand-to-hand combat,1188,bromance,1231,karate,1682,spin-off,1950,electronic music,2152,high score,Street Fighter EX,52,Arcade,884,Street Fighter IV,1242,Tekken,1244,Tekken 3,6386,Dragon Ball: Advanced Adventure,7498,Tekken 7,8245,Marvel Super Heroes vs. Street Fighter,39318,Street Fighter EX 2,39593,Capcom vs. SNK: Millennium Fight 2000,44276,Street Fighter EX Plus,45198,Hyper Street Fighter II: The Anniversary Edition,1,Action,,,77.7514775983496,5,,,4161,jump,4286,character select screen,4359,polygonal 3d,4494,special attacks,4566,fist,4907,gloves,,,,,,,,,5354,combo,5396,shoto-clone,5440,projectiles,5893,shoryuken,5894,hadouken,5918,ansatsuken,,,,,,,,,,,5922,qipao,6100,mirror match,6146,spin attack,6784,super meter,7441,q-sound,9691,combo breaker,10200,characters without pupils,11396,re-numbered franchise,12413,hurricane kick,13312,hakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
