id,category,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,collection/id,collection/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,themes/1/id,themes/1/name,keywords/3/id,keywords/3/name,game_modes/2/id,game_modes/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,themes/2/id,themes/2/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,genres/3/id,genres/3/name,franchises/1/id,franchises/1/name,rating,rating_count,genres/4/id,genres/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,game_modes/3/id,game_modes/3/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,themes/5/id,themes/5/name,themes/6/id,themes/6/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,genres/5/id,genres/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name
119155,3,493,Grand theft Auto,1,Single player,,,5,Shooter,427,police,889,gangs,1401,new york,Grand Theft Auto: Double Pack,8,PlayStation 2,11,Xbox,,,,,,,,,,,,,,,,,,,,,1,Action,847,Grand Theft Auto,10,Racing,13,Simulator,38,Open world,1669,crime,,,,,,,,,14817,miami,17874,80's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115286,0,1291,Story of Seasons,1,Single player,,,12,Role-playing (RPG),1075,crossover,1103,farming,,,Doraemon Story of Seasons,6,PC (Microsoft Windows),48,PlayStation 4,25311,Star Control: Origins,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103232,Super Seducer 2,103303,The Elder Scrolls: Blades,106987,Torchlight III,109339,CHANGE: A Homeless Survival Experience,112191,Epic Seven,115653,Pokémon Shield,17,Fantasy,8031,Doraemon Story of Seasons,13,Simulator,31,Adventure,28,Business,,,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,Doraemon,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125186,3,900,Atelier,1,Single player,,,12,Role-playing (RPG),1753,hd remaster,2453,bundle,,,Atelier Dusk Trilogy Deluxe Pack,6,PC (Microsoft Windows),48,PlayStation 4,28010,God Eater 3,37382,Pokémon Sword,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,2501,Atelier: Dusk,31,Adventure,,,,,,,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117667,0,225,One Piece,1,Single player,,,9,Puzzle,92,free to play ( f2p ),734,match 3,2181,microtransactions,One Piece: Bon! Bon! Journey!!,34,Android,39,iOS,8318,Bejeweled,27209,SINoALICE,28070,Planet Alpha,88387,Empires & Puzzles: RPG Quest,89817,Disney Emoji Blitz,95776,Turn It On!,99118,Dragalia Lost,114767,Dr. Mario World,114785,Hexagon Dungeon,119185,Passion Puzzle,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121754,0,499,Orcs Must Die,1,Single player,2,Multiplayer,5,Shooter,77,tower defense,96,orcs,1345,traps,Orcs Must Die! 3,6,PC (Microsoft Windows),48,PlayStation 4,25311,Star Control: Origins,25646,Don't Knock Twice,28070,Planet Alpha,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,109129,Iris.Fall,113360,Hytale,1,Action,478,Orcs Must Die,9,Puzzle,15,Strategy,17,Fantasy,,,3,Co-operative,49,Xbox One,167,PlayStation 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,,,79.7204510717492,9,32,Indie,169,Xbox Series X|S,170,Google Stadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117278,0,425,Half-Life,1,Single player,,,5,Shooter,23675,freeman,23676,half-life,23677,valve software,Project Borealis,6,PC (Microsoft Windows),,,306,Far Cry,10212,Space Impact Evolution,10213,Space Impact Evolution X,55038,Immortal: Unchained,68286,Earth Defense Force: Iron Rain,78770,SD Gundam Next Evolution,103301,Wolfenstein: Youngblood,105269,Gene Rain,113362,PlanetSide Arena,117197,Gigantic X,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121933,0,160,Hello Kitty,1,Single player,3,Co-operative,13,Simulator,451,augmented reality,4016,location-based,,,Hello Kitty AR Kawaii World,34,Android,39,iOS,26574,Force of Nature,28277,The Last Journey,37419,Dude Simulator,65827,Bronze Age,75563,Harry Potter: Wizards Unite,87485,WildCraft: Wild Sim Online,101573,Simstory: Live As You Wish,105011,Dude Simulator 2,112754,Business Magnate,115653,Pokémon Shield,38,Open world,,,,,,,,,,,5,Massively Multiplayer Online (MMO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124872,1,1575,Team 17 Digital,1,Single player,2,Multiplayer,32,Indie,758,cooking,,,,,Overcooked! 2: Too Many Cooks,6,PC (Microsoft Windows),48,PlayStation 4,32902,GentleMoon 2,37419,Dude Simulator,43367,Rico,76263,Contraband Police,96217,Eternity: The Last Unicorn,105233,Rogue Heist,106987,Torchlight III,111130,Apsulov: End of Gods,113360,Hytale,113895,Havocado,1,Action,5443,Overcooked,,,,,28,Business,,,3,Co-operative,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122288,0,1527,Four Seasons,1,Single player,,,13,Simulator,94,visual novel,16752,limited edition,,,Hatsuyuki Sakura: First Press Limited Edition,6,PC (Microsoft Windows),,,22425,Oppai Slider 2,28277,The Last Journey,28465,Porno Studio Tycoon,43097,Shark Dating Simulator XL,43130,Twins of the Pasture,51991,Delude - Succubus Prison,79134,Ancient Cities,87975,Tech Support: Error Unknown,119114,Aonatsu Line,119119,Koikatu,31,Drama,5775,Four Seasons,31,Adventure,,,42,Erotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122703,3,124,Marvel,1,Single player,3,Co-operative,25,Hack and slash/Beat 'em up,541,dlc,2453,bundle,3823,expansion pass,Marvel Ultimate Alliance 3: The Black Order Expansion Pass,130,Nintendo Switch,,,28070,Planet Alpha,54775,Shadows: Awakening,55038,Immortal: Unchained,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,106987,Torchlight III,111187,Eve: Echoes,114009,Dragon Ball Z: Kakarot,115283,Astral Chain,118490,Pokémon Rumble Rush,1,Action,2198,Marvel Ultimate Alliance,,,,,17,Fantasy,,,,,,,,,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125139,0,23,Alien,1,Single player,3,Co-operative,5,Shooter,3,aliens,72,exploration,453,first person shooter,LV-426,6,PC (Microsoft Windows),,,9835,Draugen,13189,Masochisia,18011,Rusty Lake Hotel,19549,Day of Infamy,25646,Don't Knock Twice,105269,Gene Rain,107318,Rebel Galaxy Outlaw,113114,The Outer Worlds,114455,Pacify,125140,Outpost 41,18,Science fiction,,,24,Tactical,32,Indie,19,Horror,939,remake,4,Split screen,,,,,,,1120,horror,1147,fan made,1186,multiple protagonists,1286,based on a movie,1677,local multiplayer,2933,fan remake,4210,split-screen multiplayer,17510,science fiction,20475,aliens: colonial marines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117672,0,1576,Speed Buil,1,Single player,,,8,Platform,60,city building and management,,,,,Speed Builder,34,Android,39,iOS,28070,Planet Alpha,43367,Rico,55042,Blazing Chrome,56033,Dream Alone,81183,Never Give Up,110503,Degrees of Separation,111130,Apsulov: End of Gods,113895,Havocado,116685,Heave Ho,117311,Whipseey and the Lost Atlas,1,Action,5834,Speed Builder,32,Indie,33,Arcade,21,Survival,,,,,,,,,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123997,0,1144,Metal Max,1,Single player,,,12,Role-playing (RPG),47,tanks,69,post-apocalyptic,,,Code Zero,,,,,2412,2400 A.D.,25311,Star Control: Origins,27922,Fallout 4 VR,35994,Survivalist,54842,Biomutant,55038,Immortal: Unchained,86477,The Surge 2,90099,Tom Clancy's The Division 2,99118,Dragalia Lost,105269,Gene Rain,18,Science fiction,4228,Metal Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125270,0,577,Magic: The Gathering,1,Single player,2,Multiplayer,11,Real Time Strategy (RTS),2064,auto-battle,,,,,Magic: ManaStrike,34,Android,39,iOS,13196,Tears of Avia,15707,Clash Royale,19404,Eador: Imperium,56967,Game of Thrones: Conquest,99118,Dragalia Lost,113201,Rise of Kingdoms,116992,Trials of Fire,119156,Pokémon Masters,119188,Auto Chess,120184,SolSeraph,17,Fantasy,,,15,Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125149,0,1069,House of the Dead,1,Single player,,,33,Arcade,5,zombies,,,,,The House of the Dead: Nightmare,55,Legacy Mobile Device,,,11668,Dollhouse,13210,How to Survive 2,25646,Don't Knock Twice,43367,Rico,87514,Granny,87728,Pigeon Pop,89562,The Blackout Club,102584,Dying Light 2: Stay Human,109550,Silver Chains,111130,Apsulov: End of Gods,1,Action,489,The House of The Dead,,,,,19,Horror,,,,,,,,,21,Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119317,0,2088,Gungeon,1,Single player,3,Co-operative,5,Shooter,842,shooting gallery,1682,spin-off,1784,light gun,Enter the Gungeon: House of the Gundead,52,Arcade,,,19164,Borderlands 3,43367,Rico,47823,Citadel: Forged With Fire,76263,Contraband Police,96217,Eternity: The Last Unicorn,105269,Gene Rain,106987,Torchlight III,110503,Degrees of Separation,113360,Hytale,119493,Space Mercs,17,Fantasy,6374,Gungeon,32,Indie,33,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122312,2,1702,Control,1,Single player,,,5,Shooter,1537,expansion,,,,,Control: The Foundation,6,PC (Microsoft Windows),48,PlayStation 4,25311,Star Control: Origins,55038,Immortal: Unchained,90099,Tom Clancy's The Division 2,103292,Gears 5,103301,Wolfenstein: Youngblood,103329,Control,105049,Remnant: From the Ashes,105269,Gene Rain,107318,Rebel Galaxy Outlaw,115283,Astral Chain,1,Action,,,31,Adventure,,,18,Science fiction,,,,,49,Xbox One,167,PlayStation 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7961959729902,26,,,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115640,0,1377,fullybroKEN,1,Single player,,,9,Puzzle,422,choose your own adventure,734,match 3,,,fullybroKEN#4,6,PC (Microsoft Windows),34,Android,19164,Borderlands 3,28070,Planet Alpha,54775,Shadows: Awakening,55038,Immortal: Unchained,81249,The Elder Scrolls VI,90099,Tom Clancy's The Division 2,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,1,Action,5579,broken,12,Role-playing (RPG),,,17,Fantasy,,,,,39,iOS,,,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Open world,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122095,3,124,Marvel,1,Single player,,,12,Role-playing (RPG),3640,game of the year edition,,,,,Marvel's Spider-Man: Game of the Year Edition,48,PlayStation 4,,,19164,Borderlands 3,26574,Force of Nature,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,115280,Oninaki,115653,Pokémon Shield,1,Action,7292,Marvel's Spider-Man,31,Adventure,,,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,Spider-Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117296,0,1430,Lineage,2,Multiplayer,5,Massively Multiplayer Online (MMO),12,Role-playing (RPG),900,mmorpg,,,,,Lineage 2M,34,Android,,,14729,Final Fantasy XIV Online,19698,Albion Online,22790,Project Awakening,23651,Echo of Soul,49414,Oriental Blue,59427,Fairy Tail Online,69007,AION: Legions of War,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,113910,Forged Fantasy,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
