id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,franchises/1/id,franchises/1/name,game_modes/3/id,game_modes/3/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,franchises/30/id,franchises/30/name,franchises/31/id,franchises/31/name,franchises/32/id,franchises/32/name,franchises/33/id,franchises/33/name,franchises/34/id,franchises/34/name,franchises/35/id,franchises/35/name,franchises/36/id,franchises/36/name,franchises/37/id,franchises/37/name,franchises/38/id,franchises/38/name,franchises/39/id,franchises/39/name,franchises/40/id,franchises/40/name,franchises/41/id,franchises/41/name,franchises/42/id,franchises/42/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,genres/5/id,genres/5/name,themes/4/id,themes/4/name,themes/5/id,themes/5/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name
44140,0,7417,The Lost Legends of Redwall: The Scout,1329,Redwall,1,Single player,,,,,31,Adventure,32,Indie,,,153,animals,2184,talking animals,31220,redwall,31222,woodland creatures,,,,,,,,,,,,,,,,,,,The Lost Legends of Redwall: The Scout - Act 1,6,PC (Microsoft Windows),14,Mac,48,PlayStation 4,49,Xbox One,60,0,28070,Planet Alpha,29032,Pepper Grinder,36198,Children of Morta,47823,Citadel: Forged With Fire,80916,Omensight,94772,Swords & Souls: Neverseen,96217,Eternity: The Last Unicorn,106987,Torchlight III,111130,Apsulov: End of Gods,113360,Hytale,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,The Lost Legends of Redw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26986,0,629,The Bard's Tale,556,The Bard's Tale,1,Single player,,,,,12,Role-playing (RPG),,,,,296,fantasy,426,kickstarter funded,1026,role playing,4131,unreal engine 4,4133,role-playing,,,,,,,,,,,,,,,,,The Bard's Tale IV,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,63.260433415149,10,19164,Borderlands 3,19404,Eador: Imperium,27092,GreedFall,28168,Code Vein,28309,Tanzia,36198,Children of Morta,54775,Shadows: Awakening,55199,Dragon: Marked for Death,96217,Eternity: The Last Unicorn,106987,Torchlight III,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138343,0,6463,Hyrule Warriors,596,The Legend of Zelda,1,Single player,2,Multiplayer,3,Co-operative,4,Fighting,25,Hack and slash/Beat 'em up,31,Adventure,296,fantasy,389,hack and slash,962,female protagonist,1075,crossover,1181,fairy,1381,princess,1682,spin-off,1778,boomerang,2154,shield,2209,zelda,2242,good vs evil,2472,sword & sorcery,2823,link,Hyrule Warriors: Age of Calamity,130,Nintendo Switch,,,,,,,80.22344485715999,35,2933,Kingdom Hearts III,4756,Child of Light,5314,Hyrule Warriors,7346,The Legend of Zelda: Breath of the Wild,19560,God of War,26845,Fire Emblem: Three Houses,27092,GreedFall,36198,Children of Morta,54775,Shadows: Awakening,55199,Dragon: Marked for Death,1,Action,17,Fantasy,,,,,,,,,,,3181,musou,4350,bomb,4392,bow,4397,upgradeable weapons,4450,hat,4494,special attacks,4852,side quests,4918,real-time combat,5022,final boss,5095,knight,5308,rpg elements,5354,combo,5580,tunic,6163,can't kill innocents,6810,goron,6815,cucco,6820,master sword,6821,triforce,2775,Musou,4,Split screen,6823,hylian shield,6888,rupee,7217,stalfos,9199,zora,9200,crowd control,9203,lizalfos,9204,moblin,9207,bokoblin,9209,fodder enemies,9600,gerudo,12039,hyrulian,17076,robot sidekick,23835,hyrule,25945,alternate timeline,29834,impa (zelda character),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77493,8,1764,Utawarerumono,1248,Utawarerumono,1,Single player,,,,,12,Role-playing (RPG),15,Strategy,16,Turn-based strategy (TBS),939,remake,2399,turn-based combat,2586,grid-based battles,3782,strategy,,,,,,,,,,,,,,,,,,,Utawarerumono: Prelude to the Fallen,6,PC (Microsoft Windows),46,PlayStation Vita,48,PlayStation 4,,,70.3780520315461,13,7615,Might & Magic Heroes VII,9472,Sorcerer King,13196,Tears of Avia,19404,Eador: Imperium,26268,Fae Tactics,26845,Fire Emblem: Three Houses,27092,GreedFall,28182,Reverse Crawl,115653,Pokémon Shield,119171,Baldur's Gate 3,17,Fantasy,31,Drama,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,34,Visual Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134585,0,238,LittleBigPlanet,800,LittleBigPlanet,1,Single player,2,Multiplayer,3,Co-operative,8,Platform,31,Adventure,,,19707,sackboy,25515,playstation exclusive,,,,,,,,,,,,,,,,,,,,,,,Sackboy: A Big Adventure,6,PC (Microsoft Windows),48,PlayStation 4,167,PlayStation 5,,,74.2294978473211,20,28070,Planet Alpha,29032,Pepper Grinder,47823,Citadel: Forged With Fire,55190,Pikuniku,87622,Garena Free Fire,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,106987,Torchlight III,111130,Apsulov: End of Gods,113360,Hytale,1,Action,33,Sandbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138354,2,225,Borderlands,808,Borderlands,1,Single player,2,Multiplayer,3,Co-operative,5,Shooter,12,Role-playing (RPG),,,1537,expansion,3038,maya,26010,story dlc,26064,bl3,26065,borderlands 3,26066,krieg,26067,tannis,,,,,,,,,,,,,Borderlands 3: Psycho Krieg and the Fantastic Fustercluck,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,64.016227903926,6,19164,Borderlands 3,55038,Immortal: Unchained,76877,Russia.2028,80916,Omensight,90099,Tom Clancy's The Division 2,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,107318,Rebel Galaxy Outlaw,1,Action,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103288,0,7315,Jump,56,Dragon Ball,1,Single player,2,Multiplayer,,,4,Fighting,,,,,2262,anime-based,3126,based on an anime,16811,e3 2018,,,,,,,,,,,,,,,,,,,,,Jump Force,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,53.5108361580418,45,47160,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,54775,Shadows: Awakening,81249,The Elder Scrolls VI,89550,Zoids Wild: Blast Unleashed,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103369,KILL la KILL: IF,106987,Torchlight III,113360,Hytale,113636,Rangers of Oblivion,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,Yu-Gi-Oh!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,Bleach,221,Naruto,225,One Piece,419,JoJo's Bizarre Adventure,423,Yu Yu Hakusho,836,Saint Seiya,844,Death Note,1094,Hunter x Hunter,1123,Fist of the North Star,1152,City Hunter,1168,My Hero Academia,1170,Black Clover,1205,Rurouni Kenshin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90107,0,2408,Layers of Fear,2043,Layers of Fear,1,Single player,,,,,13,Simulator,31,Adventure,32,Indie,131,psychological horror,1074,art,1120,horror,2602,cinema,23878,jumpscares,,,,,,,,,,,,,,,,,Layers of Fear 2,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,74.8301392507748,28,13189,Masochisia,18011,Rusty Lake Hotel,18020,Visage,25646,Don't Knock Twice,28277,The Last Journey,51528,Telling Lies,55282,Infliction,79134,Ancient Cities,111130,Apsulov: End of Gods,114455,Pacify,19,Horror,43,Mystery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143609,0,598,Mario Golf,845,Mario,1,Single player,2,Multiplayer,,,12,Role-playing (RPG),14,Sport,31,Adventure,30,golf,,,,,,,,,,,,,,,,,,,,,,,,,Mario Golf: Super Rush,130,Nintendo Switch,,,,,,,70.0196462064616,8,80916,Omensight,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103232,Super Seducer 2,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,113402,Dungeon Of Dragon Knight,115280,Oninaki,115653,Pokémon Shield,40,Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98405,0,5508,AVARIA,1333,AVARIA,1,Single player,2,Multiplayer,4,Split screen,12,Role-playing (RPG),15,Strategy,16,Turn-based strategy (TBS),2425,kickstarter,,,,,,,,,,,,,,,,,,,,,,,,,AVARIAvs,6,PC (Microsoft Windows),14,Mac,,,,,50,0,9472,Sorcerer King,13196,Tears of Avia,19404,Eador: Imperium,25311,Star Control: Origins,26268,Fae Tactics,26940,The Banner Saga 3,93694,Iratus: Lord of the Dead,96217,Eternity: The Last Unicorn,102057,Age of Wonders: Planetfall,119171,Baldur's Gate 3,17,Fantasy,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Tactical,32,Indie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109419,1,7292,Marvel's Spider-Man,124,Marvel,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,,,541,dlc,,,,,,,,,,,,,,,,,,,,,,,,,Marvel's Spider-Man: The Heist,48,PlayStation 4,,,,,,,68.6949641735253,30,19164,Borderlands 3,80916,Omensight,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,115280,Oninaki,115653,Pokémon Shield,1,Action,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,Spider-Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90101,0,325,Super Smash Bros.,4,Final Fantasy,1,Single player,2,Multiplayer,3,Co-operative,4,Fighting,8,Platform,,,248,pokeball,249,pikachu,409,pokemon,458,banjo-kazooie,541,dlc,586,castlevania,1075,crossover,1288,dracula,1645,minecraft,1654,super smash bros,2165,yoshi,2209,zelda,2555,mario,Super Smash Bros. Ultimate,130,Nintendo Switch,,,,,,,87.0216997612041,618,1070,Super Mario World,1626,Super Smash Bros.,1627,Super Smash Bros. Melee,2350,Mario Kart 8,9621,Super Smash Bros. for Nintendo 3DS,14247,Super Smash Flash 2,27419,Brawlout,28414,Mario + Rabbids Kingdom Battle,96452,Big Crown: Showdown,115276,Super Mario Maker 2,1,Action,40,Party,,,,,,,,,,,2646,donkey kong,3910,cloud,5050,jigglypuff,5635,charizard,6218,kingdom hearts,6227,keyblade,6800,koopalings,7703,snorlax,7781,arceus,8326,ivysaur,8331,squirtle,8458,pichu,8522,pokémon trainer,8666,master ball,8882,holy water,10101,metroid,11772,fire emblem,11921,assist trophy,38,Mega Man,,,11923,smash ball,12111,monado,12800,enderman,16992,mega man,18164,sora,18354,fatal fury,18780,zombie,25454,shulk,25593,waluigi,27088,diddy kong,28887,vampire killer whip,28888,simon belmont,28889,richter belmont,28890,dracula's castle,29428,princess peach,,,,,60,Pokémon,123,Earthbound,457,Sonic The Hedgehog,551,Metal Gear Solid,552,Persona,592,Megami Tensei,596,The Legend of Zelda,720,Kingdom Hearts,756,Metroid,763,Donkey Kong,769,Fire Emblem,771,Star Fox,789,Kirby,790,Mii,792,Street Fighter,845,Mario,870,Pokemon,891,Tekken,892,PAC-MAN,895,Castlevania,950,Minecraft,1071,Kid Icarus,1228,Splatoon,1518,Pikmin,1525,Banjo & Kazooie,1567,Yoshi,1629,Game & watch,1764,F-Zero,1820,Animal Crossing,1821,Punch-Out!!,1859,Wii,1865,Fatal Fury,1932,Xenoblade,1989,Pilotwings,2055,Arms,2717,Ice Climber,2984,Duck Hunt,3081,Bayonetta,3082,Wii Fit,3083,ROB,3259,Undertale,29438,link (zelda),29451,princess peach's castle,29481,dark samus,29489,master hand (super smash bros.),29622,luigi as a playable character,29630,princess peach as a playable character,29957,k. rool persona - king k. rool (donkey kong),29958,king k. rool (donkey kong),30042,wario as a playable character,30054,banjo (banjo-kazooie character),30055,kazooie (banjo-kazooie character),30374,bowser jr. (mario character),30606,ryu (street fighter),30607,ken (street fighter),30636,mewtwo,30637,marth (fire emblem),31521,vlad tepes 'count dracula' - castlevania,31554,masahiro sakurai,31814,daisy as a playable character,31818,bowser jr as a playable character,31833,biker outfit wario,31839,bowser as a playable character,31840,multicompany crossover,31841,king k rool as a playable character,31842,roy - fire emblem,31843,lucina - fire emblem,31844,byleth - fire emblem,31845,shulk - xenoblade chronicles,31846,mewtwo as a playable character,31847,pikachu as a playable character,31848,creeper - minecraft,32060,princess daisy,32294,monster hunter,32590,tekken,32591,steve,32592,alex,32593,kazuya,32594,kazuya mishima,32595,chrom,32596,roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109461,10,4248,World of Final Fantasy,4,Final Fantasy,1,Single player,2,Multiplayer,,,12,Role-playing (RPG),31,Adventure,,,1868,enhanced version,,,,,,,,,,,,,,,,,,,,,,,,,World of Final Fantasy: Maxima,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,53.2314299295038,7,28010,God Eater 3,37382,Pokémon Sword,49414,Oriental Blue,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
