id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,franchises/1/id,franchises/1/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,genres/2/id,genres/2/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,themes/2/id,themes/2/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,themes/3/id,themes/3/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,game_modes/3/id,game_modes/3/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name,keywords/144/id,keywords/144/name,keywords/145/id,keywords/145/name,keywords/146/id,keywords/146/name,keywords/147/id,keywords/147/name,keywords/148/id,keywords/148/name,keywords/149/id,keywords/149/name,keywords/150/id,keywords/150/name,keywords/151/id,keywords/151/name,keywords/152/id,keywords/152/name,keywords/153/id,keywords/153/name,platforms/9/id,platforms/9/name,platforms/10/id,platforms/10/name,keywords/154/id,keywords/154/name,keywords/155/id,keywords/155/name,keywords/156/id,keywords/156/name,keywords/157/id,keywords/157/name,keywords/158/id,keywords/158/name,keywords/159/id,keywords/159/name,keywords/160/id,keywords/160/name,keywords/161/id,keywords/161/name,keywords/162/id,keywords/162/name,keywords/163/id,keywords/163/name,keywords/164/id,keywords/164/name,keywords/165/id,keywords/165/name,keywords/166/id,keywords/166/name,keywords/167/id,keywords/167/name,keywords/168/id,keywords/168/name,keywords/169/id,keywords/169/name,keywords/170/id,keywords/170/name,keywords/171/id,keywords/171/name,keywords/172/id,keywords/172/name,keywords/173/id,keywords/173/name,keywords/174/id,keywords/174/name,keywords/175/id,keywords/175/name,keywords/176/id,keywords/176/name,keywords/177/id,keywords/177/name,keywords/178/id,keywords/178/name,keywords/179/id,keywords/179/name,keywords/180/id,keywords/180/name,keywords/181/id,keywords/181/name,keywords/182/id,keywords/182/name,keywords/183/id,keywords/183/name,keywords/184/id,keywords/184/name,keywords/185/id,keywords/185/name,keywords/186/id,keywords/186/name,keywords/187/id,keywords/187/name,keywords/188/id,keywords/188/name,keywords/189/id,keywords/189/name,keywords/190/id,keywords/190/name,themes/4/id,themes/4/name,platforms/11/id,platforms/11/name,platforms/12/id,platforms/12/name,themes/5/id,themes/5/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,genres/5/id,genres/5/name,platforms/13/id,platforms/13/name,platforms/14/id,platforms/14/name,keywords/191/id,keywords/191/name,keywords/192/id,keywords/192/name
16479,0,,,480,Dracula,,,1,Single player,,,,,15,Strategy,,,606,resource management,1288,dracula,1958,15th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dracula: Reign of Terror,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,,,6985,Three Kingdoms: Fate of the Dragon,13196,Tears of Avia,18623,Villagers,36553,Medieval Kingdom Wars,55036,Anno 1800,56967,Game of Thrones: Conquest,79134,Ancient Cities,102163,Dawn of Man,113201,Rise of Kingdoms,119156,Pokémon Masters,17,Fantasy,22,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12748,0,,,34,Robin Hood,,,1,Single player,,,,,8,Platform,31,Adventure,259,robin hood,1027,adventure,1735,inventory,2049,platformer,2152,high score,4155,alternate historical,4163,sprite,5208,lives,5648,longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robin Hood: Legend Quest,16,Amiga,,,,,,,,,,,,,,,,,,,9835,Draugen,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,28070,Planet Alpha,37001,Ori and the Will of the Wisps,55190,Pikuniku,56033,Dream Alone,96217,Eternity: The Last Unicorn,106987,Torchlight III,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19622,0,2193,Naruto: Clash of Ninja,221,Naruto,,,1,Single player,,,,,4,Fighting,25,Hack and slash/Beat 'em up,14,super hero,61,martial arts,78,anime,107,fighting,164,ninja,227,sword,274,minigames,301,health,977,hand-to-hand combat,982,brawler,1027,adventure,1186,multiple protagonists,1440,artificial intelligence,2242,good vs evil,2262,anime-based,2387,superhero,3776,shuriken,4141,games based on anime,4142,licensed game,4161,jump,4179,throwing weapons,4359,polygonal 3d,4379,adapted from television,4386,double jump,4494,special attacks,4589,cardboard box,4698,cooperative play,4866,slashing weapons,4903,grapple,5029,difficulty level,5354,combo,5451,cover system,5452,destructible cover,5559,blocking,5584,wii classic controller support,Naruto: Clash of Ninja Revolution,5,Wii,,,,,,,,,,,,,,,,,49.91410782062169,6,4755,The Amazing Spider-Man 2,6386,Dragon Ball: Advanced Adventure,7098,Naruto Shippuden: Ultimate Ninja Storm 2,7099,Naruto Shippuden: Ultimate Ninja Storm 3,7102,Naruto: The Broken Bond,8479,Naruto Shippuden: Ultimate Ninja Storm Revolution,18386,Naruto: Ultimate Ninja,19626,Naruto: Ultimate Ninja 3,21260,Naruto: Clash of Ninja Revolution 2,24289,Naruto: Clash of Ninja 2,1,Action,,,31,Adventure,5587,villain,5807,training mode,5846,kunai,5991,izuna drop,6094,spiky-haired protagonist,6096,rivals,6463,heterochromia,6494,button mashing,6653,fire manipulation,6780,earth manipulation,8885,sharingan,10082,roundhouse kick,10200,characters without pupils,10666,ninjutsu,11111,hidden village,11164,genjutsu,,,,,,,,,11394,gamecube controller support on wii,13083,e3 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453,0,552,Persona,592,Megami Tensei,,,1,Single player,,,,,12,Role-playing (RPG),,,16,ghosts,57,motorcycle,61,martial arts,78,anime,103,cyberpunk,175,demon,176,souls,226,magic,227,sword,236,grinding,296,fantasy,415,turn-based,488,guitar,497,summoning,521,jrpg,558,death,584,angel,846,romance,939,remake,977,hand-to-hand combat,1026,role playing,1033,action-adventure,1105,supernatural,1120,horror,1186,multiple protagonists,1193,parallel worlds,1289,backtracking,1313,multiple endings,1427,sushi,1513,dungeon crawling,1523,dialogue trees,1669,crime,1675,revenge,1714,sex,1735,inventory,Persona 2: Innocent Sin,7,PlayStation,38,PlayStation Portable,,,,,,,,,,,,,,,78.95808345998171,56,6,Baldur's Gate II: Shadows of Amn,421,Final Fantasy IX,660,Darkstone,832,Planescape: Torment,1280,Breath of Fire IV,1804,Chrono Cross,1864,Ni no Kuni: Wrath of the White Witch,9600,Persona 4,9927,Persona 5,11454,Persona 2: Eternal Punishment,17,Fantasy,19,Horror,,,1803,newspaper,1833,alter ego,1834,camera,2071,sequel,2199,silent protagonist,2337,flowers,2679,katana,3486,boss fight,4035,machine gun,4134,digital distribution,4143,transformations,4162,anthropomorphism,4218,coin,4248,tactical turn-based combat,4257,random loot,4284,leveling up,43,Mystery,,,,,,,4305,sunglasses,4313,boxer,4335,virtue,4338,cell phone,4346,top-down perspective,4359,polygonal 3d,4388,shopping,4406,love triangle,4414,computer,4425,health potion,4429,school uniform,4444,currency,4446,gun,4447,boxing glove,4460,armor,4468,party system,4477,cameo appearance,4497,randomly generated dungeons,4541,original soundtrack release,4543,experience points,4560,fan translation,4566,fist,4611,cutscene,4613,non-player character,4660,pistol,4709,save point,4710,buddhism,4725,young protagonist,4759,minotaurs,4787,treasure chest,4850,moral decisions,4855,branching story line,4858,reputation,4866,slashing weapons,4867,using dialogue to avoid combat,4891,melee,4910,heads up display,4919,lgbt,4970,fusion,4974,male antagonist,4984,stat tracking,5115,level up health refill,5142,historical figures in fictional settings,5320,hit points,5328,playstation tv support,5355,combat dialogue,5395,shadows,5397,cross culture language skills,5399,shinto,5400,order and chaos,5599,been here before,5757,lighter,5781,projector screen,5855,butterfly,6064,power of friendship,6070,bad endings,6102,fight yourself,6295,regenerating health,6391,new protagonist in sequel,6461,flashback,6590,ballistic vest,6642,random encounter,6705,cloth armor,6716,dual wielding,7016,nazis,7079,gotta catch 'em all,7221,reversible cover art,7297,tarot cards,7348,secret identity,7380,medical herb,7560,poltergeist,7615,pocket watch,7644,proxy battles,7673,movie projector,7689,leitmotif,8767,time manipulation device,8876,lawbreaking,,,,,,,8963,maneki neko,8972,ghost,9109,chopsticks,9331,j-pop,9332,persona,9339,dark second act,9357,negotiation,9559,cure ailment potion,9637,gender exclusive equipment,9759,holy lance,9843,damage over time,9888,character profiles,10171,guitar case,10245,silent protagonists who talk in sequels,10540,stall,10804,ancient curse,11793,knuckles,11794,kevlar,11797,persona compendium,11850,four antagonists,11888,demon negotiation,12375,rumors,13094,vestigial items,14383,phoenix ranger featherman r,16454,the masquerade,25963,turn-based rpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12182,0,1594,Dizzy,2102,Dizzy,,,1,Single player,,,,,8,Platform,31,Adventure,669,frog,1019,bridge,1027,adventure,2049,platformer,2415,bats,3297,spikes,4184,apple,4329,cat,4694,lava,4727,key,4848,torch,4943,ring,5137,chess pieces,5208,lives,5857,stick,5935,elements,6393,cake,8304,excalibur,8779,flip screen,15774,yolkfolk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magicland Dizzy,13,DOS,15,Commodore C64/128/MAX,16,Amiga,25,Amstrad CPC,26,ZX Spectrum,63,Atari ST/STE,,,,,,,,,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,28070,Planet Alpha,37001,Ori and the Will of the Wisps,55173,Semblance,55190,Pikuniku,56033,Dream Alone,96217,Eternity: The Last Unicorn,110503,Degrees of Separation,1,Action,17,Fantasy,33,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12332,0,1635,Fate/stay night,875,Fate,,,1,Single player,,,,,4,Fighting,,,250,3d,1682,spin-off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fate/tiger colosseum Upper,38,PlayStation Portable,,,,,,,,,,,,,,,,,,,4052,One Piece: Grand Battle!,11834,Infinite Stratos: Versus Colors,12331,Fate/tiger colosseum,89550,Zoids Wild: Blast Unleashed,96452,Big Crown: Showdown,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,109277,Samurai Shodown,113895,Havocado,114145,Ben 10: Battle Ready,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23455,11,3350,Puyo Puyo,1800,Puyo Puyo,,,1,Single player,,,,,9,Puzzle,33,Arcade,2875,puzzle,8207,puyo,25647,puyo puyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puyo Pop,120,Neo Geo Pocket Color,,,,,,,,,,,,,,,,,,,24426,Forgotton Anne,25905,Winds of Revenge,28070,Planet Alpha,55190,Pikuniku,56033,Dream Alone,60044,Injection,96217,Eternity: The Last Unicorn,103369,KILL la KILL: IF,106987,Torchlight III,110503,Degrees of Separation,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10227,0,,,496,Die Hard,,,1,Single player,,,,,5,Shooter,8,Platform,1286,based on a movie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live Free Or Die Hard: The Mobile Game,55,Legacy Mobile Device,,,,,,,,,,,,,,,,,,,19164,Borderlands 3,32902,GentleMoon 2,43367,Rico,75242,Blood & Truth,76263,Contraband Police,95340,PUBG Mobile,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,20,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12817,0,3126,Wacky Races,648,Wacky Races,,,1,Single player,,,,,8,Platform,10,Racing,25,vehicular combat,125,based on a tv series,217,cartoon,669,frog,1098,water,1299,time limit,1739,missile,1756,snakes,1783,car,1935,dog,2049,platformer,2115,mad scientist,3079,8-bit,3297,spikes,3425,driving-simulator,3627,vehicle combat,3833,bosses,4142,licensed game,4157,driving/racing,4162,anthropomorphism,4205,motorsports,4216,finish line,4289,extra life,4329,cat,4350,bomb,4379,adapted from television,4392,bow,4763,bone,4840,crystal,4846,heart,4991,secret area,5293,boulder,5331,cel-shading,5876,starting grid,5966,boss pattern,Wacky Races,15,Commodore C64/128/MAX,16,Amiga,25,Amstrad CPC,26,ZX Spectrum,63,Atari ST/STE,,,,,,,,,,,1192,Crash Team Racing,1193,Crash Nitro Kart,2365,Battle for Wesnoth,3166,The Lion King,3772,Wreckfest,38328,SD F-1 Grand Prix,57187,Crackle Cradle,78511,Forza Motorsport,78593,Breakneck,115276,Super Mario Maker 2,27,Comedy,,,,,6185,kart racer,6899,weight,12703,quicksand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12075,0,,,554,Silent Hill,,,1,Single player,3,Co-operative,,,5,Shooter,,,6,rail shooter,72,exploration,301,health,558,death,1120,horror,1193,parallel worlds,1440,artificial intelligence,1478,on-rails,1784,light gun,2170,dreams,2415,bats,3960,otherworld,4185,health pack,4246,bullet,4330,first-person perspective,4359,polygonal 3d,4446,gun,4571,shotgun,4611,cutscene,4646,light-gun shooter,4662,first aid kit,4819,lead pipe,4925,player character,4958,game over,5719,j-horror,6589,rifle,7314,cockroach,9445,zealot,10175,health drink,11986,alchemilla nurses,13499,numb body,13500,double head,13501,insane cancer,13502,scrapers,13503,gumhead,Silent Hill: The Arcade,52,Arcade,,,,,,,,,,,,,,,,,,,481,Silent Hill 2,564,Rogue Warrior,7231,Vampire Rain,13189,Masochisia,15536,Escape from Tarkov,18225,The Sinking City,25646,Don't Knock Twice,39769,Area 51,44076,Last Day on Earth: Survival,69187,Silent Hill: The Escape,19,Horror,,,,,13504,tremor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
