id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,genres/1/id,genres/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,platforms/1/id,platforms/1/name,genres/2/id,genres/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,rating,rating_count,franchises/1/id,franchises/1/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,themes/5/id,themes/5/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,genres/7/id,genres/7/name,themes/6/id,themes/6/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name
153549,0,7134,Quiz Magic Academy,2846,Quiz Magic Academy,1,Single player,26,Quiz/Trivia,17312,highschool,,,Quiz Magic Academy 3,52,Arcade,68045,Cosmic Consensus,103402,Knowledge is Power: Decades,105196,Don't Notice Me,112143,Quiz Magic Academy,112889,Quiz Show,153548,Quiz Magic Academy 2,153611,Quiz Magic Academy 4,153628,Quiz Magic Academy 6,153630,Quiz Magic Academy 7,153638,Quiz Magic Academy 8,31,Drama,,,2,Multiplayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162835,0,,,763,Donkey Kong,1,Single player,8,Platform,1059,side-scrolling,1536,jungle,Donkey Kong Country Competition Cartridge,19,Super Nintendo Entertainment System,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,28070,Planet Alpha,29032,Pepper Grinder,55173,Semblance,55190,Pikuniku,56033,Dream Alone,89597,Unbound: Worlds Apart,172504,Donkey Kong Country: The Trilogy,1,Action,,,,,,,,,,,,,,,1742,competition,2646,donkey kong,4324,banana,8236,platform,24606,never re-released,25781,donkey kong country,26003,speedrunning,,,,,,,,,,,,,,,,,,,,,27088,diddy kong,29440,donkey kong (character),29703,donkey kong country (series),29704,donkey kong (franchise),29923,rare (company),29957,k. rool persona - king k. rool (donkey kong),29958,king k. rool (donkey kong),30648,jungle japes (donkey kong location),30649,donkey kong's treehouse (donkey kong location),30650,rareware (label),30651,gnawty (donkey kong species),31170,supported language - english,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142650,11,187,Prince of Persia,495,Prince of Persia,1,Single player,8,Platform,170,time travel,12408,sands of time,Prince of Persia: The Sands of Time,24,Game Boy Advance,24426,Forgotton Anne,28070,Planet Alpha,29032,Pepper Grinder,55190,Pikuniku,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,110503,Degrees of Separation,113360,Hytale,1,Action,17,Fantasy,,,,,22,Historical,,,,,9,Puzzle,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141820,5,,,137,Halo,2,Multiplayer,5,Shooter,1624,demo,,,HaloMD,14,Mac,306,Far Cry,27283,Earth Defense Force 5,55038,Immortal: Unchained,68286,Earth Defense Force: Iron Rain,89550,Zoids Wild: Blast Unleashed,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,113362,PlanetSide Arena,1,Action,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171986,0,7331,SEGA SPORTS,325,MLB,1,Single player,14,Sport,7429,major league baseball,29333,brazil release,World Series Baseball,29,Sega Mega Drive/Genesis,701,FIFA Soccer 2002: Major League Soccer,102122,Madden NFL 19,102805,WWE 2K19,103218,NBA 2K19,103275,NBA Live 19,109606,Pro Yakyuu Spirits 2019,114286,Madden NFL 20,114287,FIFA 20,116352,Real Football 2018,116353,Real Football 2019,32,Non-fiction,,,2,Multiplayer,,,,,,,,,,,30679,cancelled sega cd port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142812,0,83,Resident Evil,29,Resident Evil,1,Single player,31,Adventure,5,zombies,1836,survival horror,Resident Evil Village: Collector's Edition,6,PC (Microsoft Windows),11668,Dollhouse,13210,How to Survive 2,25646,Don't Knock Twice,68271,DARQ,102584,Dying Light 2: Stay Human,105049,Remnant: From the Ashes,109550,Silver Chains,111130,Apsulov: End of Gods,114455,Pacify,115304,Five Nights at Freddy's: Help Wanted,1,Action,19,Horror,,,,,21,Survival,,,,,,,,,,,,,,,,,,,,,48,PlayStation 4,,,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150208,0,7053,Wario's Woods,845,Mario,1,Single player,8,Platform,4134,digital distribution,23849,satellaview,Wario no Mori: Futatabi,306,Satellaview,19164,Borderlands 3,20329,Figment,20342,Toby: The Secret Mine,28070,Planet Alpha,55173,Semblance,55190,Pikuniku,56033,Dream Alone,77529,Etherborn,89597,Unbound: Worlds Apart,110503,Degrees of Separation,1,Action,27,Comedy,2,Multiplayer,4,Split screen,,,,,,,9,Puzzle,23983,wario,24606,never re-released,25264,broadcast,25265,japan only,29629,toad as a playable character,31828,wario as a villain,,,,,,,,,,,,,,,,,,,,,1752,Wario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179958,6,7420,Bakushou Mondai,2781,Bakushou Mondai,1,Single player,26,Quiz/Trivia,23849,satellaview,25264,broadcast,Bakushou Mondai no Totsugeki Star Pirates: Dai-3-kai,306,Satellaview,19164,Borderlands 3,67026,Satella-Q,119412,The Longest Game Ever 2,134433,BS Parlor! Parlor!,134461,Kodomo Chousadan Mighty Pockets,134468,SatellaWalker,134469,SatellaWalker 2,134496,Bakushou Mondai no Totsugeki Star Pirates,151857,Ken-chan to Chie Asobi,179215,Bakushou Mondai no Silicon Chounaikai,27,Comedy,,,,,,,,,,,,,,,25478,soundlink,31076,satellaview soundlink support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142813,3,83,Resident Evil,29,Resident Evil,1,Single player,31,Adventure,5,zombies,1836,survival horror,Resident Evil Village & Resident Evil 7 Complete Bundle,6,PC (Microsoft Windows),11668,Dollhouse,13210,How to Survive 2,25646,Don't Knock Twice,68271,DARQ,102584,Dying Light 2: Stay Human,105049,Remnant: From the Ashes,109550,Silver Chains,111130,Apsulov: End of Gods,114455,Pacify,115304,Five Nights at Freddy's: Help Wanted,1,Action,19,Horror,,,,,21,Survival,,,,,,,,,,,,,,,,,,,,,48,PlayStation 4,,,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145631,8,516,Tetris,79,tetris,1,Single player,9,Puzzle,28031,in-flight game,,,In-Flight Tetris,3,Linux,8324,Dynomite!,18115,Amazing Maze,25905,Winds of Revenge,87170,One More Brick,89132,Little Things Forever,90788,Munchkin Match,90965,Donut Drop With Molly & Friends,95776,Turn It On!,121249,Gem Collector,232546,Feevo HD,35,Kids,,,,,,,,,,,,,33,Arcade,,,,,,,,,,,,,,,34,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179934,0,7421,Tsugunohi,3096,hololive,1,Single player,31,Adventure,78,anime,1493,walking simulator,Evil God Korone,6,PC (Microsoft Windows),13189,Masochisia,25646,Don't Knock Twice,27266,House of Caravan,55282,Infliction,68271,DARQ,87514,Granny,96217,Eternity: The Last Unicorn,106992,A Fisherman's Tale,111130,Apsulov: End of Gods,120201,Tonight It Follows,19,Horror,,,,,,,,,,,,,32,Indie,5719,j-horror,24124,fangame,28681,virtual youtuber,29669,hololive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151833,4,6710,Dezaemon BSX,2395,Dezaemon,1,Single player,5,Shooter,4134,digital distribution,23849,satellaview,Dezaemon BS-X Version: Sugoi STG 2 - Crystal Guardian,306,Satellaview,19164,Borderlands 3,32902,GentleMoon 2,43367,Rico,75242,Blood & Truth,76263,Contraband Police,95340,PUBG Mobile,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,,,,,,,,,,,,,,,25264,broadcast,28944,dezaemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144139,0,,,2477,Humpty's Family Restaurant,1,Single player,8,Platform,1356,restaurant,1447,dos,Humpty's Scramble,13,DOS,19241,Unravel Two,28070,Planet Alpha,39758,Hypercharge: Unboxed,41064,The Floor is LAVA - Original Game,55190,Pikuniku,89074,PAW Patrol: On A Roll!,89132,Little Things Forever,103339,Super Mario Party,110414,Rosso Rabbit in Trouble,119199,Bottle Flip 3D,35,Kids,,,,,,,,,,,,,,,23370,dos game,23428,promotional tie in,27483,humpty dumpty,27484,family restaurant,27485,dine-in,27486,obscure games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144130,0,3269,Teen Titans,44,DC Comics,1,Single player,4,Fighting,717,cartoon network,2387,superhero,Teen Titans Battle Blitz,82,Web browser,4052,One Piece: Grand Battle!,11834,Infinite Stratos: Versus Colors,25311,Star Control: Origins,28070,Planet Alpha,89550,Zoids Wild: Blast Unleashed,101608,Anima: Gate of Memories - The Nameless Chronicles,105269,Gene Rain,109277,Samurai Shodown,114145,Ben 10: Battle Ready,115283,Astral Chain,1,Action,18,Science fiction,,,,,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181187,0,,,2160,Muv-Luv,1,Single player,34,Visual Novel,3586,sexual content,,,Kimi ga Ita Kisetsu,6,PC (Microsoft Windows),26007,Traveling Stars,26563,Custom Maid 3D 2,28465,Porno Studio Tycoon,70642,Nanatsuiro Drops,75900,VR Kanojo,115735,Fallen Doll,115741,S*xdays Going to school,119656,Koikatsu Party,139018,Kotori Love Ex P,139024,Farther Than the Blue Sky,42,Erotic,44,Romance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142839,0,6732,Root Of Evil,2418,Root Of Evil,1,Single player,33,Arcade,1120,horror,1836,survival horror,Root Of Evil : Origins,6,PC (Microsoft Windows),11668,Dollhouse,13189,Masochisia,18011,Rusty Lake Hotel,25646,Don't Knock Twice,56033,Dream Alone,60931,Paranormal Syndrome,87514,Granny,90965,Donut Drop With Molly & Friends,111130,Apsulov: End of Gods,114455,Pacify,19,Horror,,,,,,,,,,,,,,,23666,asymmetrical survival horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148030,0,3239,Jurassic Park,486,Jurassic Park,1,Single player,2,Point-and-click,87,dinosaurs,,,Jurassic Park Explorer,238,DVD Player,13189,Masochisia,18011,Rusty Lake Hotel,18992,Tales from Paradise Park,25222,Rusty Lake: Roots,26870,Necrobarista,27725,The Room: Old Sins,68859,80 Days,77498,DanMachi: Cross Istoria,81275,Unforeseen Incidents,102420,Dicey Dungeons,34,Educational,,,2,Multiplayer,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,35,Card & Board Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151636,6,6288,SatellaWalker,2393,BS-X,1,Single player,12,Role-playing (RPG),4134,digital distribution,23849,satellaview,SatellaWalker 2: Moku-moku Kemuri Panic,306,Satellaview,28472,Jeopardy!,67026,Satella-Q,119412,The Longest Game Ever 2,134433,BS Parlor! Parlor!,134468,SatellaWalker,134496,Bakushou Mondai no Totsugeki Star Pirates,150589,Pico-pico Pirates,151857,Ken-chan to Chie Asobi,151859,Yocchan to Chie Asobi,179215,Bakushou Mondai no Silicon Chounaikai,27,Comedy,43,Mystery,,,,,,,,,,,31,Adventure,25264,broadcast,25478,soundlink,31076,satellaview soundlink support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143313,0,,,6,"Warhammer 40,000",1,Single player,35,Card & Board Game,3114,ccg,11977,live events,Warhammer Combat Cards,6,PC (Microsoft Windows),17130,Unclaimed World,24620,Polaris Sector,25311,Star Control: Origins,28070,Planet Alpha,40477,Slay the Spire,89550,Zoids Wild: Blast Unleashed,102057,Age of Wonders: Planetfall,105269,Gene Rain,111187,Eve: Echoes,115283,Astral Chain,18,Science fiction,,,2,Multiplayer,,,,,,,,,,,22894,warhammer 40k,23193,deck builder,25688,collecting card game,27097,card battler,,,,,,,34,Android,,,39,iOS,,,,,,,,,,,,,508,Games Workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182340,0,3068,Famicom Wars,3106,Wars,1,Single player,16,Turn-based strategy (TBS),5340,canceled games,10449,nintendo 64,64 Wars,4,Nintendo 64,13196,Tears of Avia,19549,Day of Infamy,26268,Fae Tactics,26845,Fire Emblem: Three Houses,27747,Shardbound,36258,Order of Battle: World War II,102057,Age of Wonders: Planetfall,116201,Tiny Metal: Full Metal Rumble,118218,Tom Clancy's Ghost Recon: Breakpoint,119171,Baldur's Gate 3,39,Warfare,,,,,,,,,,,,,24,Tactical,23861,cancelled games,28707,transfer pak,30789,infantry (nintendo wars series unit),31121,famicom wars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
